page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
19645,Archie the Gruesome (Earth-616),\/Archie_the_Gruesome_(Earth-616),Public Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,3,Jun-42,1942
452935,Archimedes (Earth-616),\/Archimedes_(Earth-616),No Dual Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,1,Jun-11,2011
19564,Architect (Cosmic Being) (Earth-616),\/Architect_(Cosmic_Being)_(Earth-616),Secret Identity,Bad Characters,,,,,Living Characters,1,Dec-90,1990
386304,Architect (Shining Ones) (Earth-616),\/Architect_(Shining_Ones)_(Earth-616),,,,,Male Characters,,Living Characters,1,Jan-97,1997
342860,Archon (Earth-616),\/Archon_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,3,Aug-10,2010
556034,Archon (Thuvrian) (Earth-616),\/Archon_(Thuvrian)_(Earth-616),No Dual Identity,,,Bald,Male Characters,,Living Characters,1,Jun-81,1981
511831,Arcturus (Angel) (Earth-616),\/Arcturus_(Angel)_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,1,,2013
539924,Arcturus (Rigellian) (Earth-616),\/Arcturus_(Rigellian)_(Earth-616),No Dual Identity,Bad Characters,,,Male Characters,,Living Characters,3,May-78,1978
16586,Arcturus Rann (Earth-616),\/Arcturus_Rann_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,115,Jan-79,1979
27585,Ard (Earth-616),\/Ard_(Earth-616),Secret Identity,Neutral Characters,White Eyes,No Hair,Male Characters,,Living Characters,2,Jun-93,1993
405813,Ard'ran (Earth-616),\/Ard%27ran_(Earth-616),No Dual Identity,Neutral Characters,Green Eyes,No Hair,Female Characters,,Deceased Characters,1,Jan-09,2009
5538,Ard-Con (Earth-616),\/Ard-Con_(Earth-616),Secret Identity,Neutral Characters,White Eyes,,Male Characters,,Living Characters,12,Mar-73,1973
120220,Ardina (Earth-616),\/Ardina_(Earth-616),Secret Identity,Good Characters,White Eyes,Orange Hair,Female Characters,,Living Characters,5,Jul-02,2002
1095,Ares (Earth-616),\/Ares_(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,236,Apr-49,1949
13466,Arex (Earth-616),\/Arex_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,3,Apr-93,1993
386902,Arges (Earth-616),\/Arges_(Earth-616),,,,Brown Hair,Male Characters,,Living Characters,2,,2013
386915,Argon (Microverse) (Earth-616),\/Argon_(Microverse)_(Earth-616),Public Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,52,Jan-79,1979
288814,Argos (Atlantean) (Earth-616),\/Argos_(Atlantean)_(Earth-616),,Good Characters,,Black Hair,Male Characters,,Living Characters,5,Sep-07,2007
28493,Argos (Deviant) (Earth-616),\/Argos_(Deviant)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3,Nov-98,1998
31388,Argos (Eternals) (Earth-616),\/Argos_(Eternals)_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,1,Jun-86,1986
297581,Argus (Earth-616),\/Argus_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,9,Jun-09,2009
18182,Argus LaVecchio (Earth-616),\/Argus_LaVecchio_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,9,Dec-91,1991
420263,Argus the One-Eyed,\/Argus_the_One-Eyed,Public Identity,,,Brown Hair,Male Characters,,Living Characters,2,Nov-79,1979
386944,Argyle Fist (Earth-616),\/Argyle_Fist_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Grey Hair,Male Characters,,Living Characters,6,Mar-76,1976
244811,Aria (Earth-616),\/Aria_(Earth-616),No Dual Identity,Good Characters,White Eyes,Purple Hair,Female Characters,,Deceased Characters,9,Jan-99,1999
740623,Ariana (Earth-616),\/Ariana_(Earth-616),No Dual Identity,,,Grey Hair,Female Characters,,Living Characters,2,Nov-98,1998
17997,Ariana Saddiqi (Earth-616),\/Ariana_Saddiqi_(Earth-616),Secret Identity,Bad Characters,White Eyes,Blond Hair,Female Characters,,Living Characters,16,Jan-88,1988
386946,Ariane (Galadorian) (Earth-616),\/Ariane_(Galadorian)_(Earth-616),No Dual Identity,Good Characters,Green Eyes,Black Hair,Female Characters,,Deceased Characters,2,Dec-85,1985
386955,Ariann Wright (Earth-616),\/Ariann_Wright_(Earth-616),,,,Black Hair,Female Characters,,Living Characters,3,Oct-91,1991
28495,Arianna Jankos (Earth-616),\/Arianna_Jankos_(Earth-616),,Bad Characters,,Red Hair,Female Characters,,Living Characters,2,Aug-91,1991
15283,Arides (Earth-616),\/Arides_(Earth-616),Secret Identity,Bad Characters,Amber Eyes,Black Hair,Male Characters,,Living Characters,9,Feb-76,1976
1097,Ariel (Coconut Grove) (Earth-616),\/Ariel_(Coconut_Grove)_(Earth-616),No Dual Identity,Good Characters,Black Eyes,Pink Hair,Female Characters,,Living Characters,21,May-87,1987
386960,Ariel (Zephyrean) (Earth-616),\/Ariel_(Zephyrean)_(Earth-616),,,,White Hair,Male Characters,,Living Characters,2,Aug-73,1973
101564,Ariel Tremmore (Earth-616),\/Ariel_Tremmore_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Female Characters,,Living Characters,3,Mar-93,1993
116230,Aries (Ecliptic) (Earth-616),\/Aries_(Ecliptic)_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,Jul-98,1998
27841,Aries (LMD) (Earth-616),\/Aries_(LMD)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,6,Jul-77,1977
514523,Aries (Thanos' Zodiac) (Earth-616),\/Aries_(Thanos%27_Zodiac)_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,May-12,2012
116237,Aries (Zodiac Cartel) (Earth-616),\/Aries_(Zodiac_Cartel)_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,,2013
387135,Arimanes (Earth-616),\/Arimanes_(Earth-616),,Bad Characters,Red Eyes,No Hair,Male Characters,,Living Characters,1,Jan-95,1995
34095,Arioch (Earth-616),\/Arioch_(Earth-616),,Bad Characters,,White Hair,,,Living Characters,1,Apr-88,1988
16172,Arisen Tyrk (Earth-616),\/Arisen_Tyrk_(Earth-616),Secret Identity,Bad Characters,White Eyes,Black Hair,Male Characters,,Living Characters,11,Jan-75,1975
1103,Arishem (Earth-616),\/Arishem_(Earth-616),No Dual Identity,Neutral Characters,,No Hair,Male Characters,,Living Characters,44,Aug-76,1976
387143,Aristis (Earth-616),\/Aristis_(Earth-616),,,,,Male Characters,,Living Characters,1,Dec-89,1989
43246,Arizona Annie (Earth-616),\/Arizona_Annie_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Deceased Characters,10,Mar-48,1948
387146,Arjai-Ush (Earth-616),\/Arjai-Ush_(Earth-616),,Bad Characters,,No Hair,Male Characters,,Living Characters,1,,2013
352795,Arkadine Arcadius (Earth-616),\/Arkadine_Arcadius_(Earth-616),No Dual Identity,Bad Characters,Yellow Eyes,White Hair,Male Characters,,Living Characters,8,Mar-95,1995
440831,Arkady Markov (Earth-616),\/Arkady_Markov_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,3,Dec-09,2009
1599,Arkady Rossovich (Earth-616),\/Arkady_Rossovich_(Earth-616),Secret Identity,Bad Characters,Red Eyes,Blond Hair,Male Characters,,Deceased Characters,62,Jan-92,1992
98414,Arkady Tegai (Earth-616),\/Arkady_Tegai_(Earth-616),Secret Identity,,,,Male Characters,,Living Characters,1,,2013
625699,Arkea (Earth-616),\/Arkea_(Earth-616),Secret Identity,Bad Characters,Variable Eyes,Variable Hair,Female Characters,,Deceased Characters,7,,2013
339401,Arkin (Earth-616),\/Arkin_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,2,Oct-64,1964
13519,Arko (Earth-616),\/Arko_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,7,Sep-90,1990
456250,Arko's son (Earth-616),\/Arko%27s_son_(Earth-616),,,,,,,Living Characters,1,Oct-90,1990
1104,Arkon (Earth-616),\/Arkon_(Earth-616),,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,33,Apr-70,1970
1105,Arkus (Earth-616),\/Arkus_(Earth-616),No Dual Identity,,,Black Hair,Male Characters,,Living Characters,3,Jul-73,1973
4685,Arlette Truffaut (Earth-616),\/Arlette_Truffaut_(Earth-616),Secret Identity,Good Characters,Green Eyes,Black Hair,Female Characters,,Living Characters,25,Aug-97,1997
15979,Arlise (Katar) (Earth-616),\/Arlise_(Katar)_(Earth-616),Secret Identity,Bad Characters,,No Hair,Female Characters,,Living Characters,2,,2013
246084,Arlo Samuelson (Earth-616),\/Arlo_Samuelson_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Sep-92,1992
280414,Arlo Summers (Earth-616),\/Arlo_Summers_(Earth-616),Public Identity,Neutral Characters,Yellow Eyes,No Hair,Male Characters,,Living Characters,1,Aug-02,2002
30593,Arlok (Earth-616),\/Arlok_(Earth-616),No Dual Identity,Good Characters,,Black Hair,Male Characters,,Deceased Characters,4,Jul-81,1981
239856,Arm'Cheddon (Earth-616),\/Arm%27Cheddon_(Earth-616),,Bad Characters,,White Hair,Male Characters,,Living Characters,1,Jan-94,1994
387376,Armada (Android) (Earth-616),\/Armada_(Android)_(Earth-616),,,,,,,Living Characters,1,Nov-94,1994
60154,Armageddon Man (Earth-616),\/Armageddon_Man_(Earth-616),Secret Identity,Neutral Characters,White Eyes,Bald,Male Characters,,Living Characters,3,Mar-99,1999
498744,Armand Galante (Earth-616),\/Armand_Galante_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,1,Jun-93,1993
190804,Armand Jones (Earth-616),\/Armand_Jones_(Earth-616),,Bad Characters,,Bald,Male Characters,,Living Characters,1,Oct-90,1990
249111,Armand Loring (Earth-616),\/Armand_Loring_(Earth-616),,Bad Characters,,Blond Hair,Male Characters,,Living Characters,1,Dec-72,1972
34169,Armand Martel (Earth-616),\/Armand_Martel_(Earth-616),No Dual Identity,Good Characters,,Bald,Male Characters,,Living Characters,10,Mar-86,1986
246276,Armand Vitrioli (Earth-616),\/Armand_Vitrioli_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1,May-41,1941
387377,Armando Aviles (Earth-616),\/Armando_Aviles_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,May-93,1993
18968,Armando Mu\u00f1oz (Earth-616),\/Armando_Mu%C3%B1oz_(Earth-616),Secret Identity,Good Characters,White Eyes,No Hair,Male Characters,,Living Characters,63,Feb-06,2006
511812,Armaros (Earth-616),\/Armaros_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,1,Nov-98,1998
20967,Armaziel (Earth-616),\/Armaziel_(Earth-616),,Good Characters,Blue Eyes,No Hair,Female Characters,,Living Characters,1,Oct-93,1993
20275,Armena Ortega (Earth-616),\/Armena_Ortega_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,11,Aug-04,2004
244323,Armorer (Earth-616),\/Armorer_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,2,Mar-94,1994
612260,Armory (Heavy Metal) (Earth-616),\/Armory_(Heavy_Metal)_(Earth-616),Secret Identity,Bad Characters,,,,,Living Characters,1,Aug-90,1990
15790,Armour (Thanosi) (Earth-616),\/Armour_(Thanosi)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,2,Aug-02,2002
491345,Arnaa (Earth-616),\/Arnaa_(Earth-616),Secret Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,1,Feb-73,1973
249031,Arngrim (Asgardian) (Earth-616),\/Arngrim_(Asgardian)_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,6,Feb-85,1985
657860,Arnie Berman (Earth-616),\/Arnie_Berman_(Earth-616),No Dual Identity,Neutral Characters,,Red Hair,Male Characters,,Living Characters,13,Sep-77,1977
61782,Arnie Gunderson (Earth-616),\/Arnie_Gunderson_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,3,Apr-90,1990
242524,Arnie Roth (Earth-616),\/Arnie_Roth_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,Homosexual Characters,Deceased Characters,26,Apr-82,1982
1107,Arnim Zola (Earth-616),\/Arnim_Zola_(Earth-616),No Dual Identity,Bad Characters,,No Hair,Male Characters,,Living Characters,76,Apr-77,1977
492652,Arnim Zola 4.2.3 (Earth-616),\/Arnim_Zola_4.2.3_(Earth-616),Secret Identity,Bad Characters,,No Hair,Male Characters,,Living Characters,1,Dec-11,2011
682167,Arnleif (Earth-616),\/Arnleif_(Earth-616),,,,Brown Hair,Female Characters,,Deceased Characters,5,May-13,2013
288821,Arno (Earth-616),\/Arno_(Earth-616),No Dual Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,2,Dec-76,1976
670564,Arno Stark (Earth-616),\/Arno_Stark_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,17,,2013
111227,Arnold Astrovik (Earth-616),\/Arnold_Astrovik_(Earth-616),No Dual Identity,Neutral Characters,Hazel Eyes,Brown Hair,Male Characters,Homosexual Characters,Deceased Characters,14,Jul-75,1975
1854,Arnold Brown (Earth-616),\/Arnold_Brown_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,11,Aug-65,1965
254964,Arnold Coltrane (Earth-616),\/Arnold_Coltrane_(Earth-616),,Good Characters,,Brown Hair,Male Characters,,Living Characters,4,Jun-93,1993
551261,Arnold Dane (Earth-616),\/Arnold_Dane_(Earth-616),No Dual Identity,Neutral Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,1,Nov-12,2012
35804,Arnold Donovan (Earth-616),\/Arnold_Donovan_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,2,Sep-83,1983
347194,Arnold Kaminsky (Earth-616),\/Arnold_Kaminsky_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,May-87,1987
24793,Arnold Krank (Earth-616),\/Arnold_Krank_(Earth-616),No Dual Identity,Good Characters,,Grey Hair,Male Characters,,Living Characters,1,Jan-76,1976
9530,Arnold Lundberg (Earth-616),\/Arnold_Lundberg_(Earth-616),Public Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,6,Sep-02,2002
419825,Arnold Nicholson (Earth-616),\/Arnold_Nicholson_(Earth-616),Public Identity,Bad Characters,,,Male Characters,,Deceased Characters,1,Jan-75,1975
521245,Arnold Ogley (Earth-616),\/Arnold_Ogley_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,1,Sep-46,1946
2429,Arnold Paffenroth (Earth-616),\/Arnold_Paffenroth_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,26,Sep-73,1973
246266,Arnold Perril (Earth-616),\/Arnold_Perril_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Oct-85,1985
116797,Arnold Sibert (Earth-616),\/Arnold_Sibert_(Earth-616),,,,,Male Characters,,Living Characters,1,,2013
18718,Arnold Urich (Earth-616),\/Arnold_Urich_(Earth-616),Secret Identity,Neutral Characters,,Black Hair,Male Characters,,Living Characters,2,Oct-95,1995
388562,Aroke (Earth-616),\/Aroke_(Earth-616),No Dual Identity,Good Characters,,No Hair,Male Characters,,Living Characters,2,May-92,1992
3850,Aron (Earth-616),\/Aron_(Earth-616),Secret Identity,Neutral Characters,White Eyes,Bald,Male Characters,,Deceased Characters,29,Jul-75,1975
16757,Aron Nora (Earth-616),\/Aron_Nora_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,3,May-94,1994
704098,Arranger (Scarlet Spider) (Earth-616),\/Arranger_(Scarlet_Spider)_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,2,Feb-13,2013
497454,Arris (Earth-616),\/Arris_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,No Hair,Male Characters,,Living Characters,1,Jul-11,2011
564598,Arrow (Earth-616),\/Arrow_(Earth-616),No Dual Identity,Good Characters,,Grey Hair,Male Characters,,Living Characters,9,Mar-51,1951
57928,Arrowhead (Earth-616),\/Arrowhead_(Earth-616),Secret Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,13,Apr-54,1954
335751,Ars Magna (Earth-616),\/Ars_Magna_(Earth-616),,,,,,,Living Characters,2,Dec-93,1993
1108,Arsenal (Robot) (Earth-616),\/Arsenal_(Robot)_(Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,,,Living Characters,13,Sep-78,1978
14472,Arsenic (Element) (Earth-616),\/Arsenic_(Element)_(Earth-616),,Bad Characters,,No Hair,,,Living Characters,2,Sep-97,1997
388593,Artabazus (Earth-616),\/Artabazus_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Dec-95,1995
728540,Artaud Derrida (Earth-616),\/Artaud_Derrida_(Earth-616),Public Identity,Bad Characters,Black Eyes,White Hair,Male Characters,,Living Characters,3,,2013
2645,Artemis (Olympian) (Earth-616),\/Artemis_(Olympian)_(Earth-616),No Dual Identity,Neutral Characters,Blue Eyes,Strawberry Blond Hair,Female Characters,,Living Characters,16,Jun-66,1966
236685,Artemus Pithins (Earth-616),\/Artemus_Pithins_(Earth-616),No Dual Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,13,Jul-79,1979
579220,Arthur Adams (Earth-616),\/Arthur_Adams_(Earth-616),No Dual Identity,Bad Characters,,Red Hair,Male Characters,,Living Characters,1,Oct-88,1988
555149,Arthur Allan Smith (Earth-616),\/Arthur_Allan_Smith_(Earth-616),No Dual Identity,Good Characters,,Red Hair,Male Characters,,Living Characters,1,Jan-86,1986
63269,Arthur Barrington (Earth-616),\/Arthur_Barrington_(Earth-616),No Dual Identity,Good Characters,,Grey Hair,Male Characters,,Deceased Characters,2,Mar-92,1992
196063,Arthur Bigelow (Earth-616),\/Arthur_Bigelow_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,5,Feb-89,1989
1377,Arthur Blackwood (Earth-616),\/Arthur_Blackwood_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,16,Apr-83,1983
298148,Arthur Chekhov (Earth-616),\/Arthur_Chekhov_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Bald,Male Characters,,Living Characters,2,Dec-82,1982
88709,Arthur Chekov (Earth-616),\/Arthur_Chekov_(Earth-616),No Dual Identity,,Brown Eyes,White Hair,Male Characters,,Living Characters,25,Dec-82,1982
642339,Arthur DeLacourte (Earth-616),\/Arthur_DeLacourte_(Earth-616),Secret Identity,Bad Characters,Red Eyes,,Male Characters,,Living Characters,2,Feb-00,2000
7324,Arthur Dearborn (Earth-616),\/Arthur_Dearborn_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,15,Feb-81,1981
288205,Arthur Dolan (Earth-616),\/Arthur_Dolan_(Earth-616),No Dual Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,24,May-90,1990
33447,Arthur Douglas (Earth-616),\/Arthur_Douglas_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,264,Feb-73,1973
1807,Arthur Goddard (Earth-616),\/Arthur_Goddard_(Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,,Living Characters,13,Jul-86,1986
348532,Arthur Hardy (Earth-616),\/Arthur_Hardy_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,1,Jun-06,2006
2064,Arthur Maddicks (Earth-616),\/Arthur_Maddicks_(Earth-616),No Dual Identity,Good Characters,White Eyes,No Hair,Male Characters,,Living Characters,133,Mar-86,1986
123381,Arthur Moore (Earth-616),\/Arthur_Moore_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,2,Jun-08,2008
7191,Arthur Nagan (Earth-616),\/Arthur_Nagan_(Earth-616),Public Identity,,Grey Eyes,Black Hair,Male Characters,,Living Characters,35,Sep-54,1954
2028,Arthur Parks (Earth-616),\/Arthur_Parks_(Earth-616),,Bad Characters,Variable Eyes,Variable Hair,Male Characters,,Living Characters,88,Nov-66,1966
114357,Arthur Parks (Heroes Reborn) (Earth-616),\/Arthur_Parks_(Heroes_Reborn)_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,3,Jan-97,1997
59017,Arthur Pendragon (Earth-616),\/Arthur_Pendragon_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,56,Mar-44,1944
388994,Arthur Perry (Earth-616),\/Arthur_Perry_(Earth-616),No Dual Identity,Bad Characters,,Blond Hair,Male Characters,,Deceased Characters,5,Sep-86,1986
14078,Arthur Reynolds (Earth-616),\/Arthur_Reynolds_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3,Apr-78,1978
389000,Arthur Shaman (Earth-616),\/Arthur_Shaman_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,1,Mar-78,1978
16087,Arthur Stacy (Earth-616),\/Arthur_Stacy_(Earth-616),,Good Characters,Blue Eyes,Grey Hair,Male Characters,,Living Characters,63,Feb-71,1971
556371,Arthur Swift (Earth-616),\/Arthur_Swift_(Earth-616),,Neutral Characters,,Brown Hair,Male Characters,Homosexual Characters,Deceased Characters,1,Nov-01,2001
71247,Arthur Thornhill (Earth-616),\/Arthur_Thornhill_(Earth-616),No Dual Identity,Bad Characters,,,Male Characters,,Living Characters,1,Mar-78,1978
389007,Arthur Vale (Earth-616),\/Arthur_Vale_(Earth-616),,,Brown Eyes,Black Hair,Male Characters,,Living Characters,2,Aug-92,1992
16432,Arthur Van Krijg (Earth-616),\/Arthur_Van_Krijg_(Earth-616),Secret Identity,Neutral Characters,,Black Hair,Male Characters,,Deceased Characters,4,Jul-87,1987
612169,Arthur Vanko (Earth-616),\/Arthur_Vanko_(Earth-616),No Dual Identity,Neutral Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,2,,2
80885,Arthur Winslow (Earth-616),\/Arthur_Winslow_(Earth-616),,,,,Male Characters,,Living Characters,4,Mar-76,1976
485629,Arthur Woodman (Earth-616),\/Arthur_Woodman_(Earth-616),No Dual Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,5,Aug-07,2007
34326,Arthur Zix (Earth-616),\/Arthur_Zix_(Earth-616),Secret Identity,,,Grey Hair,Male Characters,,Deceased Characters,16,Nov-04,2004
509866,Artificial being (Earth-616),\/Artificial_being_(Earth-616),,Bad Characters,,No Hair,Agender Characters,,Living Characters,2,Sep-66,1966
183162,Artume (Earth-616),\/Artume_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,10,Nov-08,2008
25615,Arturo Falcone (Earth-616),\/Arturo_Falcone_(Earth-616),No Dual Identity,Neutral Characters,,Black Hair,Male Characters,,Living Characters,2,Aug-04,2004
389009,Artys-Gran (Earth-616),\/Artys-Gran_(Earth-616),No Dual Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,10,Aug-92,1992
632330,Arus (Earth-616),\/Arus_(Earth-616),No Dual Identity,Neutral Characters,,,Male Characters,,Living Characters,2,Oct-76,1976
389168,Arvak (Earth-616),\/Arvak_(Earth-616),,,,,Male Characters,,Living Characters,3,Jun-00,2000
389169,Aryan (Earth-616),\/Aryan_(Earth-616),,Bad Characters,Blue Eyes,No Hair,Male Characters,,Living Characters,2,Jul-01,2001
37347,Asahi Verschlagen (Earth-616),\/Asahi_Verschlagen_(Earth-616),,,,Black Hair,Male Characters,,Deceased Characters,1,Nov-99,1999
531166,Asahiri Aoki (Earth-616),\/Asahiri_Aoki_(Earth-616),Secret Identity,Bad Characters,,Auburn Hair,Female Characters,,Living Characters,4,May-04,2004
410060,Asano Kimura (Earth-616),\/Asano_Kimura_(Earth-616),,Good Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,2,Sep-82,1982
79530,Asclepius (Earth-616),\/Asclepius_(Earth-616),,Good Characters,,Bald,Male Characters,,Living Characters,1,Jun-06,2006
660739,Asha (Earth-616),\/Asha_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,4,,4
50256,Ashake (Egyptian) (Earth-616),\/Ashake_(Egyptian)_(Earth-616),Secret Identity,Good Characters,Blue Eyes,White Hair,Female Characters,,Living Characters,5,Oct-85,1985
323932,Ashake (Mero\u00eb) (Earth-616),\/Ashake_(Mero%C3%AB)_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,,Female Characters,,Living Characters,2,Jun-82,1982
706346,Ashcroft (A.I.M.) (Earth-616),\/Ashcroft_(A.I.M.)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,9,Nov-09,2009
678987,Ashei (Earth-616),\/Ashei_(Earth-616),No Dual Identity,Good Characters,,,Male Characters,,Living Characters,1,Jul-05,2005
19608,Ashema (Earth-616),\/Ashema_(Earth-616),,Neutral Characters,,,Female Characters,,Living Characters,8,Dec-97,1997
655011,Ashleigh Nichols (Earth-616),\/Ashleigh_Nichols_(Earth-616),No Dual Identity,Neutral Characters,Green Eyes,Blond Hair,Female Characters,,Living Characters,8,Dec-03,2003
17018,Ashley Crawford (Earth-616),\/Ashley_Crawford_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Auburn Hair,Female Characters,,Living Characters,36,Jul-89,1989
19510,Ashley Kafka (Earth-616),\/Ashley_Kafka_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,,Deceased Characters,65,Jul-91,1991
16751,Ashley Martin (Earth-616),\/Ashley_Martin_(Earth-616),No Dual Identity,,,Blond Hair,Female Characters,,Living Characters,9,Aug-00,2000
447969,Ashok Sunga (Earth-616),\/Ashok_Sunga_(Earth-616),No Dual Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,1,Jun-40,1940
282874,Ashton Wither (Earth-616),\/Ashton_Wither_(Earth-616),,Good Characters,,Brown Hair,Male Characters,,Deceased Characters,2,Oct-02,2002
506267,Ashur (Earth-616),\/Ashur_(Earth-616),Secret Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,1,Dec-99,1999
625966,Ashurbanipal (Earth-616),\/Ashurbanipal_(Earth-616),,,,,Male Characters,,Living Characters,1,Aug-75,1975
389605,Askalan (Earth-616),\/Askalan_(Earth-616),,,,,Male Characters,,Living Characters,1,Dec-02,2002
389606,Askare (Earth-616),\/Askare_(Earth-616),,Good Characters,,Blond Hair,Female Characters,,Living Characters,1,Sep-78,1978
556234,Askella (Earth-616),\/Askella_(Earth-616),,,,White Hair,Female Characters,,Living Characters,1,,2013
506270,Askid (Earth-616),\/Askid_(Earth-616),Secret Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,1,May-04,2004
430889,Aslak (Earth-616),\/Aslak_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1,Dec-84,1984
